Year,Rank,Name,Age,Exp,G,Rsh,RshYd,Y/Rsh,RshTD,Rec,RecYd,RecTD,FP/G,FantPt,Team
2020,7,James Robinson,22.0,1.0,14,240,1070,4.5,7,49,344,3,17.9,250.4,JAX
2020,8,Josh Jacobs,22.0,2.0,15,273,1064,3.9,12,33,238,0,15.7,235.2,LV
2020,9,Ezekiel Elliott,25.0,5.0,15,244,979,4.0,6,52,338,2,15.4,231.7,DAL
2020,10,Kareem Hunt,25.0,4.0,16,198,841,4.2,6,38,304,5,13.7,218.5,CLE
2020,11,Nick Chubb,25.0,3.0,12,190,1067,5.6,12,16,150,0,17.5,209.7,CLE
2020,12,Mike Davis,27.0,6.0,15,165,642,3.9,6,59,373,2,13.9,208.5,CAR
2020,13,Melvin Gordon III,27.0,6.0,15,215,986,4.6,9,32,158,1,13.8,206.4,DEN
2020,14,Antonio Gibson,22.0,1.0,14,170,795,4.7,11,36,247,0,14.7,206.2,WAS
2020,15,Kenyan Drake,26.0,5.0,15,239,955,4.0,10,25,137,0,12.9,194.2,ARI
2020,16,D'Andre Swift,21.0,1.0,13,114,521,4.6,8,46,357,2,14.9,193.8,DET
2020,17,J.D. McKissic,27.0,5.0,16,85,365,4.3,1,80,589,2,12.1,193.4,WAS
2020,18,Nyheim Hines,24.0,3.0,16,89,380,4.3,3,64,482,4,12.0,192.2,IND
2020,19,Ronald Jones II,23.0,3.0,14,192,978,5.1,7,28,165,1,13.6,190.3,TB
2020,20,Chris Carson,26.0,4.0,12,141,681,4.8,5,37,287,4,15.6,187.8,SEA
2020,21,David Johnson,29.0,6.0,12,147,691,4.7,6,33,314,2,15.1,181.5,HOU
2020,22,Clyde Edwards-Helaire,21.0,1.0,13,181,803,4.4,4,36,297,1,13.5,176.0,KC
2020,23,Miles Sanders,23.0,2.0,12,164,867,5.3,6,28,197,0,14.2,170.4,PHI
2020,24,Myles Gaskin,23.0,2.0,10,142,584,4.1,3,41,388,2,16.8,168.2,MIA
2020,25,Chase Edmonds,24.0,3.0,16,97,448,4.6,1,53,402,4,10.5,168.0,ARI
2020,26,Austin Ekeler,25.0,4.0,10,116,530,4.6,1,54,403,2,16.5,165.3,LAC
2020,27,James Conner,25.0,4.0,13,169,720,4.3,6,35,215,0,12.7,164.5,PIT
2020,28,J.K. Dobbins,22.0,1.0,15,134,805,6.0,9,18,120,0,11.0,164.5,BAL
2020,29,Todd Gurley,26.0,6.0,15,195,678,3.5,9,25,164,0,10.9,163.2,ATL
2020,30,Giovani Bernard,29.0,8.0,16,124,416,3.4,3,47,355,3,10.0,160.1,CIN
2020,31,Jeff Wilson Jr.,25.0,3.0,11,126,600,4.8,7,13,133,3,13.3,146.3,SF
2020,32,Devin Singletary,23.0,2.0,16,156,687,4.4,2,38,269,0,9.1,145.6,BUF
2020,33,Wayne Gallman,26.0,4.0,15,147,682,4.6,6,21,114,0,9.1,136.6,NYG
2020,34,Latavius Murray,30.0,8.0,15,146,656,4.5,4,23,176,1,9.1,136.2,NO
2020,35,Leonard Fournette,25.0,4.0,13,97,367,3.8,6,36,233,0,10.2,132.0,TB
2020,36,Darrell Henderson Jr.,23.0,2.0,15,138,625,4.5,5,16,159,1,8.7,130.4,LAR
2020,37,Gus Edwards,25.0,3.0,16,144,723,5.0,6,9,129,0,8.1,130.2,BAL
2020,38,Jerick McKinnon,28.0,7.0,15,81,319,3.9,5,33,253,1,8.4,126.2,SF
2020,39,Adrian Peterson,35.0,14.0,16,156,604,3.9,7,12,101,0,7.8,124.5,DET
2020,40,Jamaal Williams,25.0,4.0,14,119,505,4.2,2,31,236,1,8.8,123.1,GB
2020,41,Tony Pollard,23.0,2.0,16,101,435,4.3,4,28,192,1,7.5,120.7,DAL
2020,42,James White,28.0,7.0,14,35,121,3.5,2,49,375,1,8.3,116.6,NE
2020,43,Malcolm Brown,27.0,6.0,16,101,419,4.1,5,23,162,0,6.9,111.1,LAR
2020,44,Rex Burkhead,30.0,8.0,10,67,274,4.1,3,25,192,3,10.8,107.6,NE
2020,45,Cam Akers,21.0,1.0,13,145,625,4.3,2,11,123,1,8.0,103.8,LAR
2020,46,Frank Gore,37.0,16.0,15,187,653,3.5,2,16,89,0,6.8,102.2,NYJ
2020,47,Raheem Mostert,28.0,6.0,8,104,521,5.0,2,16,156,1,12.7,101.7,SF
2020,48,Joe Mixon,24.0,4.0,6,119,428,3.6,3,21,138,1,16.9,101.6,CIN
2020,49,Zack Moss,23.0,1.0,13,112,481,4.3,4,14,95,1,7.8,101.6,BUF
2020,50,Brian Hill,25.0,4.0,16,100,465,4.7,1,25,199,0,6.1,97.4,ATL
2020,51,Boston Scott,25.0,3.0,16,80,374,4.7,1,25,212,1,6.0,95.6,PHI
2020,52,Kalen Ballage,25.0,3.0,11,91,303,3.3,3,29,166,0,8.5,93.9,
2020,53,Damien Harris,23.0,2.0,10,137,691,5.0,2,5,52,0,9.1,91.3,NE
2020,54,Christian McCaffrey,24.0,4.0,3,59,224,3.8,5,17,149,1,30.1,90.3,CAR
2020,55,Duke Johnson Jr,27.0,6.0,11,77,235,3.1,1,28,249,1,8.0,88.4,HOU
2020,56,Alexander Mattison,22.0,2.0,13,96,434,4.5,2,13,125,1,6.7,86.9,MIN
2020,57,Devontae Booker,28.0,5.0,16,93,423,4.5,3,17,84,0,5.4,85.7,LV
2020,58,Joshua Kelley,23.0,1.0,14,111,354,3.2,2,23,148,0,6.1,85.2,LAC
2020,59,Carlos Hyde,30.0,7.0,10,81,356,4.4,4,16,93,0,8.5,84.9,SEA
2020,60,Kyle Juszczyk,29.0,8.0,16,17,64,3.8,2,19,202,4,5.1,81.6,SF
2020,61,Benny Snell Jr.,22.0,2.0,15,111,368,3.3,4,10,61,0,5.1,76.9,PIT
2020,62,Sony Michel,25.0,3.0,9,79,449,5.7,1,7,114,1,8.4,75.3,NE
2020,63,Le'Veon Bell,28.0,8.0,11,82,328,4.0,2,16,138,0,6.8,74.6,
2020,64,Kerryon Johnson,23.0,3.0,16,52,181,3.5,2,19,187,1,4.6,73.8,DET
2020,65,Salvon Ahmed,22.0,1.0,6,75,319,4.3,3,11,61,0,11.2,67.0,MIA
2020,66,Phillip Lindsay,26.0,3.0,11,118,502,4.3,1,7,28,0,6.0,66.0,DEN
2020,67,Samaje Perine,25.0,4.0,13,63,301,4.8,3,11,66,0,5.1,65.7,CIN
2020,68,Cordarrelle Patterson,29.0,8.0,16,64,232,3.6,1,21,132,0,4.0,63.4,CHI
2020,69,Justin Jackson,24.0,3.0,9,59,270,4.6,0,19,173,0,7.0,63.3,LAC
2020,70,Ty Johnson,23.0,2.0,11,54,254,4.7,1,16,99,1,5.8,63.3,
2020,71,Dion Lewis,30.0,10.0,16,29,115,4.0,2,19,127,1,3.8,61.2,NYG
2020,72,Jordan Wilkins,26.0,3.0,13,84,308,3.7,1,12,105,0,4.6,59.3,IND
2020,73,Ito Smith,25.0,3.0,14,63,268,4.3,1,17,75,0,4.1,57.3,ATL
2020,74,DeeJay Dallas,22.0,1.0,8,34,108,3.2,2,17,111,1,7.1,56.9,SEA
2020,75,Peyton Barber,26.0,5.0,16,94,258,2.7,4,4,12,0,3.4,55.0,WAS
2020,76,Mark Ingram II,31.0,10.0,11,72,299,4.2,2,6,50,0,4.8,52.9,BAL
2020,77,Darrel Williams,25.0,3.0,13,39,169,4.3,1,18,116,0,4.0,52.5,KC
2020,78,La'Mical Perine,22.0,1.0,9,64,231,3.6,2,11,63,0,5.8,52.4,NYJ
2020,79,Jalen Richard,27.0,5.0,13,22,123,5.6,1,19,138,0,3.9,51.1,LV
2020,80,Matt Breida,25.0,4.0,10,59,254,4.3,0,9,96,0,4.4,44.0,MIA
2020,81,Jeremy McNichols,25.0,4.0,16,47,204,4.3,1,12,55,0,2.7,43.9,TEN
2020,82,Chris Thompson,30.0,8.0,8,7,20,2.9,0,20,146,1,5.3,42.6,JAX
2020,83,Alfred Morris,32.0,9.0,9,55,238,4.3,1,3,19,1,4.5,40.7,NYG
2020,84,AJ Dillon,22.0,1.0,11,46,242,5.3,2,2,21,0,3.7,40.3,GB
2020,85,Royce Freeman,24.0,3.0,15,35,170,4.9,0,12,81,0,2.5,37.1,DEN
2020,86,Josh Adams,24.0,3.0,7,29,157,5.4,2,6,29,0,5.2,36.6,NYJ
2020,87,Rodney Smith,24.0,1.0,7,41,156,3.8,1,9,59,0,5.2,36.5,CAR
2020,88,Devonta Freeman,28.0,7.0,5,54,172,3.2,1,7,58,0,7.2,36.0,NYG
2020,89,Darwin Thompson,23.0,2.0,6,27,97,3.6,1,7,65,1,5.9,35.2,KC
2020,90,Travis Homer,22.0,2.0,9,25,88,3.5,0,9,90,1,3.6,32.8,SEA
2020,91,JaMycal Hasty,24.0,1.0,7,39,148,3.8,1,7,33,0,4.4,31.1,SF
2020,92,Jordan Howard,26.0,5.0,7,35,60,1.7,4,1,-3,0,4.4,30.7,
2020,93,Ameer Abdullah,27.0,6.0,11,8,42,5.3,0,8,58,2,2.7,30.0,MIN
2020,94,Dare Ogunbowale,26.0,4.0,10,32,145,4.5,0,10,54,0,3.0,29.9,JAX
2020,95,Alec Ingold,24.0,2.0,16,3,4,1.3,0,12,110,1,1.8,29.4,LV
2020,96,LeSean McCoy,32.0,12.0,10,10,31,3.1,0,15,101,0,2.8,28.2,TB
2020,97,Tyler Ervin,27.0,5.0,8,13,67,5.2,0,11,84,0,3.3,26.1,GB
2020,98,C.J. Ham,27.0,5.0,15,5,18,3.6,0,8,97,1,1.7,25.5,MIN
2020,99,Ke'Shawn Vaughn,23.0,1.0,8,26,109,4.2,0,5,34,1,3.2,25.3,TB
2020,100,Malcolm Perry,23.0,1.0,9,3,5,1.7,0,9,92,1,2.7,24.7,MIA
2020,101,Patrick Laird,25.0,2.0,13,13,72,5.5,0,10,68,0,1.8,24.0,MIA
2020,102,Trayveon Williams,23.0,2.0,9,26,157,6.0,0,5,30,0,2.6,23.7,CIN
2020,103,Anthony McFarland Jr,22.0,1.0,11,33,113,3.4,0,6,54,0,2.1,22.7,PIT
2020,104,Antonio Williams,23.0,1.0,1,12,63,5.3,2,1,20,0,21.3,21.3,BUF
2020,105,Alex Collins,26.0,5.0,3,18,77,4.3,2,1,4,0,7.0,21.1,SEA
2020,106,Corey Clement,26.0,4.0,13,21,75,3.6,1,5,25,0,1.6,21.0,PHI
2020,107,D'Ernest Johnson,24.0,2.0,11,33,166,5.0,0,3,14,0,1.9,21.0,CLE
2020,108,Ryan Nall,25.0,3.0,15,3,0,0.0,0,8,67,1,1.4,20.7,CHI
2020,109,Gabe Nabers,23.0,1.0,13,2,7,3.5,0,5,25,2,1.6,20.2,LAC
2020,110,Troymaine Pope,27.0,5.0,5,15,76,5.1,0,8,42,0,4.0,19.8,LAC
2020,111,Keith Smith,28.0,7.0,16,4,7,1.8,0,11,59,0,1.1,17.6,ATL
2020,112,Tarik Cohen,25.0,4.0,3,14,74,5.3,0,6,41,0,5.8,17.5,CHI
2020,113,Jakob Johnson,26.0,2.0,16,0,0,,0,8,35,1,1.1,17.5,NE
2020,114,DeAndre Washington,27.0,5.0,4,31,91,2.9,0,5,30,0,4.3,17.1,
2020,115,D'Onta Foreman,24.0,4.0,6,22,95,4.3,0,1,5,1,2.8,17.0,TEN
2020,116,Reggie Bonnafon,24.0,3.0,2,12,69,5.8,0,2,18,1,8.4,16.7,CAR
2020,117,Jaylen Samuels,24.0,3.0,12,9,28,3.1,0,9,46,0,1.4,16.4,PIT
2020,118,T.J. Yeldon,27.0,6.0,3,10,70,7.0,0,1,22,1,5.4,16.2,BUF
2020,119,Darrynton Evans,22.0,1.0,5,14,54,3.9,0,2,27,1,3.2,16.1,TEN
2020,120,Saquon Barkley,23.0,3.0,2,19,34,1.8,0,6,60,0,7.7,15.4,NYG
2020,121,Mike Boone,25.0,3.0,6,11,59,5.4,1,2,10,0,2.5,14.9,MIN
2020,122,C.J. Prosise,26.0,5.0,6,10,19,1.9,0,5,18,1,2.4,14.7,HOU
2020,123,Devine Ozigbo,24.0,2.0,6,1,1,1.0,0,9,42,0,2.2,13.3,JAX
2020,124,Justice Hill,23.0,2.0,10,12,60,5.0,0,5,20,0,1.3,13.0,BAL
2020,125,Tevin Coleman,27.0,6.0,8,28,53,1.9,0,4,34,0,1.6,12.7,SF
2020,126,J.J. Taylor,22.0,1.0,6,23,110,4.8,0,1,4,0,2.1,12.4,NE
2020,127,Theo Riddick,29.0,8.0,4,6,14,2.3,0,5,43,0,2.7,10.7,LV
2020,128,Reggie Gilliam,23.0,1.0,14,0,0,,0,2,16,1,0.7,9.6,BUF
2020,129,Artavis Pierce,24.0,1.0,4,6,34,5.7,1,0,0,0,2.4,9.4,CHI
2020,130,Michael Burton,28.0,6.0,15,7,18,2.6,0,4,28,0,0.6,8.6,NO
2020,131,Marlon Mack,24.0,4.0,1,4,26,6.5,0,3,30,0,8.6,8.6,IND
2020,132,Anthony Sherman,32.0,10.0,12,3,8,2.7,0,1,5,1,0.7,8.3,KC
2020,133,Jonathan Ward,23.0,1.0,3,0,0,,0,1,11,1,2.7,8.1,ARI
2020,134,Khari Blasingame,24.0,2.0,15,0,0,,0,4,39,0,0.5,7.9,TEN
2020,135,Trenton Cannon,26.0,3.0,10,10,33,3.3,0,3,16,0,0.8,7.9,CAR
2020,136,Alex Armah,26.0,4.0,16,6,9,1.5,0,5,18,0,0.5,7.7,CAR
2020,137,Buddy Howell,24.0,3.0,7,16,64,4.0,0,1,3,0,1.1,7.7,HOU
2020,138,Jonathan Williams,26.0,5.0,4,1,5,5.0,0,4,21,0,1.6,6.6,DET
2020,139,Dontrell Hilliard,25.0,3.0,2,9,48,5.3,0,1,2,0,3.0,6.0,CLE
2020,140,Elijhaa Penny,27.0,5.0,14,6,15,2.5,0,2,20,0,0.4,5.5,NYG
2020,141,Austin Walter,24.0,2.0,1,1,3,3.0,0,1,27,0,4.0,4.0,SF
2020,142,Andy Janovich,27.0,5.0,14,2,4,2.0,0,2,13,0,0.3,3.7,CLE
2020,143,Rashaad Penny,24.0,3.0,3,11,34,3.1,0,0,0,0,1.1,3.4,SEA
2020,144,Bo Scarbrough,24.0,3.0,1,6,31,5.2,0,0,0,0,3.1,3.1,SEA
2020,145,Chandler Cox,24.0,2.0,8,0,0,,0,2,9,0,0.4,2.9,MIA
2020,146,Jason Huntley,22.0,1.0,5,5,19,3.8,0,1,0,0,0.6,2.9,PHI
2020,147,Levante Bellamy,24.0,1.0,2,4,11,2.8,0,1,5,0,1.3,2.6,DEN
2020,148,Lamar Miller,29.0,9.0,1,0,0,,0,2,6,0,2.6,2.6,CHI
2020,149,Scottie Phillips,23.0,1.0,3,2,9,4.5,0,1,7,0,0.9,2.6,HOU
2020,150,Rico Dowdle,22.0,1.0,5,7,24,3.4,0,0,0,0,0.5,2.4,DAL
2020,151,D.J. Foster,27.0,5.0,6,2,2,1.0,0,1,7,0,0.3,1.9,ARI
2020,152,Craig Reynolds,24.0,2.0,1,1,4,4.0,0,1,3,0,1.7,1.7,JAX
2020,153,Dwayne Washington,26.0,5.0,2,8,15,1.9,0,0,0,0,0.8,1.5,NO
2020,154,Tony Jones,23.0,1.0,1,3,13,4.3,0,0,0,0,1.3,1.3,NO
2020,155,Bruce Miller,33.0,10.0,8,0,0,,0,1,2,0,0.2,1.2,JAX
2020,156,Senorise Perry,29.0,7.0,2,2,9,4.5,0,0,0,0,0.4,0.9,TEN
2020,157,Dexter Williams,23.0,2.0,2,2,8,4.0,0,0,0,0,0.4,0.8,GB
2020,158,John Lovett,24.0,2.0,3,3,6,2.0,0,0,0,0,0.2,0.6,GB
2020,159,Tony Brooks-James,26.0,2.0,1,3,4,1.3,0,0,0,0,0.4,0.4,ATL
2020,160,Qadree Ollison,24.0,2.0,3,1,3,3.0,0,0,0,0,0.1,0.3,ATL
2020,161,Kenjon Barner,31.0,8.0,3,0,0,,0,0,0,0,0.0,0.0,TB
2020,162,Raymond Calais,22.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,LAR
2020,163,Nathan Cottrell,24.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,JAX
2020,164,Jeremy Cox,2020.0,2.0,4,0,0,,0,0,0,0,0.0,0.0,DEN
2020,165,Trey Edmunds,26.0,4.0,3,0,0,,0,0,0,0,0.0,0.0,PIT
2020,166,Elijah Holyfield,23.0,2.0,1,0,0,,0,0,0,0,0.0,0.0,PHI
2020,167,Taiwan Jones,32.0,10.0,4,0,0,,0,0,0,0,0.0,0.0,BUF
2020,168,Xavier Jones,23.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,LAR
2020,169,Adrian Killins,22.0,1.0,1,1,-12,-12.0,0,1,2,0,0.0,0.0,PHI
2020,170,Sewo Olonilua,23.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,DAL
2020,171,Wendell Smallwood,26.0,5.0,1,0,0,,0,0,0,0,0.0,0.0,PIT
2020,172,Mike Warren,2020.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,WAS
2020,173,Derek Watt,28.0,5.0,10,0,0,,0,0,0,0,0.0,0.0,PIT
2021,1,Jonathan Taylor,22.0,2.0,16,317,1734,5.5,18,37,342,2,22.8,364.6,IND
2021,2,Austin Ekeler,26.0,5.0,15,190,847,4.5,11,65,612,7,21.3,318.9,LAC
2021,3,Najee Harris,23.0,1.0,16,296,1172,4.0,7,70,440,3,18.2,291.2,PIT
2021,4,Joe Mixon,25.0,5.0,16,292,1205,4.1,13,42,314,3,18.1,289.9,CIN
2021,5,Leonard Fournette,26.0,5.0,14,180,812,4.5,8,69,454,2,18.3,255.6,TB
2021,6,Ezekiel Elliott,26.0,6.0,16,219,915,4.2,10,46,284,2,14.9,238.1,DAL
2021,7,Cordarrelle Patterson,30.0,9.0,15,149,607,4.1,6,51,547,5,15.5,232.4,ATL
2021,8,Aaron Jones,27.0,5.0,15,171,799,4.7,4,52,391,6,15.4,231.0,GB
2021,9,James Conner,26.0,5.0,14,187,700,3.7,14,31,334,2,16.5,230.4,ARI
2021,10,Alvin Kamara,26.0,5.0,12,210,752,3.6,4,45,423,5,18.0,216.5,NO
2021,11,Antonio Gibson,23.0,2.0,15,237,891,3.8,6,41,289,3,14.2,213.0,WAS
2021,12,Nick Chubb,26.0,4.0,13,219,1201,5.5,8,19,172,1,16.2,210.3,CLE
2021,13,Josh Jacobs,23.0,3.0,14,191,740,3.9,8,52,336,0,14.8,207.6,LV
2021,14,Dalvin Cook,26.0,5.0,12,235,1080,4.6,6,33,221,0,16.6,199.1,MIN
2021,15,Javonte Williams,21.0,1.0,16,191,857,4.5,4,41,298,3,12.4,198.5,DEN
2021,16,Damien Harris,24.0,3.0,14,191,892,4.7,14,14,96,0,14.1,196.8,NE
2021,17,D'Andre Swift,22.0,2.0,12,144,587,4.1,4,58,436,2,16.4,196.3,DET
2021,18,Derrick Henry,27.0,6.0,8,219,937,4.3,10,18,154,0,23.9,191.3,TEN
2021,19,Darrel Williams,26.0,4.0,16,137,541,3.9,6,44,422,2,11.8,188.3,KC
2021,20,David Montgomery,24.0,3.0,12,205,777,3.8,7,40,294,0,15.6,187.1,CHI
2021,21,Melvin Gordon III,28.0,7.0,15,191,808,4.2,7,27,207,2,12.2,182.5,DEN
2021,22,AJ Dillon,23.0,2.0,16,173,740,4.3,5,33,309,2,11.2,179.9,GB
2021,23,James Robinson,23.0,2.0,14,164,767,4.7,8,31,222,0,12.7,177.9,JAX
2021,24,Devin Singletary,24.0,3.0,16,169,782,4.6,6,38,204,0,10.8,172.6,BUF
2021,25,Myles Gaskin,24.0,3.0,16,172,613,3.6,3,46,223,4,10.7,171.6,MIA
2021,26,Darrell Henderson Jr.,24.0,3.0,12,149,688,4.6,5,29,176,3,13.6,163.4,LAR
2021,27,Tony Pollard,24.0,3.0,15,130,719,5.5,2,39,337,0,10.4,156.6,DAL
2021,28,Elijah Mitchell,23.0,1.0,10,186,878,4.7,5,19,137,1,15.6,156.5,SF
2021,29,Michael Carter,22.0,1.0,13,138,620,4.5,4,36,325,0,11.9,154.5,NYJ
2021,30,Chase Edmonds,25.0,4.0,12,116,592,5.1,2,43,311,0,12.1,145.3,ARI
2021,31,Saquon Barkley,24.0,4.0,12,151,563,3.7,2,38,244,2,11.9,142.7,NYG
2021,32,Sony Michel,26.0,4.0,16,187,802,4.3,4,20,122,1,8.9,142.4,LAR
2021,33,Devonta Freeman,29.0,8.0,15,128,555,4.3,5,32,184,1,9.5,141.9,BAL
2021,34,Devontae Booker,29.0,6.0,15,137,579,4.2,2,38,256,1,9.3,139.5,NYG
2021,35,Mike Davis,28.0,7.0,16,132,473,3.6,3,41,261,1,8.6,138.4,ATL
2021,36,J.D. McKissic,28.0,6.0,11,48,212,4.4,2,43,397,2,11.6,127.9,WAS
2021,37,Christian McCaffrey,25.0,5.0,7,99,442,4.5,1,37,343,1,18.2,127.5,CAR
2021,38,Chuba Hubbard,22.0,1.0,16,163,564,3.5,5,23,166,0,7.9,126.0,CAR
2021,39,Alexander Mattison,23.0,3.0,15,129,473,3.7,3,31,225,1,8.3,124.8,MIN
2021,40,Clyde Edwards-Helaire,22.0,2.0,10,119,517,4.3,4,19,129,2,12.0,119.6,KC
2021,41,Ty Johnson,24.0,3.0,15,60,239,4.0,2,34,372,2,7.9,119.1,NYJ
2021,42,Miles Sanders,24.0,3.0,12,137,754,5.5,0,26,158,0,9.8,117.2,PHI
2021,43,Jamaal Williams,26.0,5.0,12,140,558,4.0,3,25,148,0,9.5,113.6,DET
2021,44,Nyheim Hines,25.0,4.0,16,56,276,4.9,2,38,291,1,7.0,112.7,IND
2021,45,Rhamondre Stevenson,23.0,1.0,11,129,571,4.4,5,13,121,0,10.2,112.2,NE
2021,46,Mark Ingram II,32.0,11.0,14,160,554,3.5,2,27,162,0,7.9,110.6,
2021,47,Kareem Hunt,26.0,5.0,8,78,386,4.9,5,22,174,0,13.5,108.0,CLE
2021,48,Kenneth Gainwell,22.0,1.0,15,56,213,3.8,4,29,244,1,7.0,104.7,PHI
2021,49,Zack Moss,24.0,2.0,12,91,337,3.7,4,21,191,1,8.6,103.8,BUF
2021,50,Kenyan Drake,27.0,6.0,12,63,254,4.0,2,30,291,1,8.5,102.5,LV
2021,51,Brandon Bolden,31.0,10.0,15,37,180,4.9,0,39,385,1,6.8,101.5,NE
2021,52,Boston Scott,26.0,4.0,10,87,373,4.3,7,13,83,0,10.1,100.6,PHI
2021,53,Rashaad Penny,25.0,4.0,9,96,559,5.8,5,6,48,0,10.7,96.7,SEA
2021,54,Rex Burkhead,31.0,9.0,15,110,403,3.7,3,22,144,0,6.3,94.7,HOU
2021,55,D'Onta Foreman,25.0,5.0,8,112,497,4.4,3,8,108,0,10.8,86.5,TEN
2021,56,Justin Jackson,25.0,4.0,12,65,344,5.3,2,22,178,0,7.2,86.2,LAC
2021,57,D'Ernest Johnson,25.0,3.0,13,75,411,5.5,2,18,127,0,6.4,83.8,CLE
2021,58,Ronald Jones II,24.0,4.0,16,101,428,4.2,4,10,64,0,5.2,83.2,TB
2021,59,Samaje Perine,26.0,5.0,15,55,246,4.5,1,27,196,1,5.5,83.2,CIN
2021,60,Latavius Murray,31.0,9.0,13,103,351,3.4,5,10,75,0,6.4,82.6,BAL
2021,61,Khalil Herbert,23.0,1.0,15,99,422,4.3,2,14,96,0,5.2,77.8,CHI
2021,62,David Johnson,30.0,7.0,12,62,200,3.2,0,29,217,1,6.4,76.7,HOU
2021,63,Kyle Juszczyk,30.0,9.0,16,8,22,2.8,1,30,296,1,4.6,73.8,SF
2021,64,Jeremy McNichols,26.0,5.0,14,41,156,3.8,0,28,240,1,5.3,73.6,TEN
2021,65,Ameer Abdullah,28.0,7.0,14,44,140,3.2,0,29,233,1,5.2,72.3,
2021,66,Alex Collins,27.0,6.0,11,108,411,3.8,2,9,87,0,6.4,70.8,SEA
2021,67,Dontrell Hilliard,26.0,4.0,6,47,293,6.2,2,18,86,0,11.3,67.9,TEN
2021,68,Jordan Howard,27.0,6.0,7,86,406,4.7,3,2,19,0,8.9,62.5,PHI
2021,69,DeeJay Dallas,23.0,2.0,13,32,137,4.3,2,21,133,0,4.6,60.0,SEA
2021,70,Giovani Bernard,30.0,9.0,12,8,58,7.3,0,23,123,3,4.9,59.1,TB
2021,71,Derrick Gore,27.0,3.0,8,44,226,5.1,2,8,105,0,6.6,53.1,KC
2021,72,Travis Homer,23.0,3.0,13,20,173,8.7,1,15,138,0,4.0,52.1,SEA
2021,73,Jeff Wilson Jr.,26.0,4.0,8,79,294,3.7,2,7,31,0,6.4,51.5,SF
2021,74,Tevin Coleman,28.0,7.0,10,79,350,4.4,0,11,49,0,5.1,50.9,NYJ
2021,75,Jaret Patterson,22.0,1.0,14,62,245,4.0,2,8,59,0,3.6,50.4,WAS
2021,76,Chris Carson,27.0,5.0,4,54,232,4.3,3,6,29,0,12.5,50.1,SEA
2021,77,Peyton Barber,27.0,6.0,9,55,212,3.9,2,10,67,0,5.5,49.9,LV
2021,78,Carlos Hyde,31.0,8.0,12,72,253,3.5,1,12,65,0,4.1,49.8,JAX
2021,79,Damien Williams,29.0,8.0,11,40,164,4.1,2,13,70,0,4.4,48.4,CHI
2021,80,JaMycal Hasty,25.0,2.0,10,15,64,4.3,1,21,136,0,4.7,47.0,SF
2021,81,Matt Breida,26.0,5.0,8,26,125,4.8,1,7,72,2,5.6,44.7,BUF
2021,82,Dare Ogunbowale,27.0,5.0,11,32,107,3.3,1,10,89,1,3.8,41.6,JAX
2021,83,Ty'Son Williams,25.0,2.0,7,34,181,5.3,1,9,84,0,5.9,41.5,BAL
2021,84,Phillip Lindsay,27.0,4.0,13,77,209,2.7,1,4,45,1,3.2,41.4,
2021,85,Demetric Felton,23.0,1.0,14,6,18,3.0,0,16,163,1,2.9,40.1,CLE
2021,86,Duke Johnson Jr,28.0,7.0,4,46,213,4.6,2,3,36,0,10.0,39.9,MIA
2021,87,Salvon Ahmed,23.0,2.0,12,54,149,2.8,0,12,117,0,3.2,38.6,MIA
2021,88,Craig Reynolds,25.0,3.0,4,52,228,4.4,0,7,52,0,8.8,35.0,DET
2021,89,Royce Freeman,25.0,4.0,12,56,169,3.0,0,10,77,0,2.9,34.6,
2021,90,Chris Evans,24.0,1.0,11,10,42,4.2,0,11,127,1,3.1,33.9,CIN
2021,91,Elijhaa Penny,28.0,6.0,16,24,99,4.1,1,9,30,1,2.1,33.9,NYG
2021,92,C.J. Ham,28.0,6.0,16,7,34,4.9,0,16,118,0,2.0,31.2,MIN
2021,93,James White,29.0,8.0,3,10,38,3.8,1,12,94,0,10.4,31.2,NE
2021,94,Godwin Igwebuike,27.0,4.0,8,18,118,6.6,1,7,60,0,3.8,30.8,DET
2021,95,Trey Sermon,22.0,1.0,5,41,167,4.1,1,3,26,0,5.7,28.3,SF
2021,96,Le'Veon Bell,29.0,9.0,7,36,87,2.4,2,4,29,0,3.9,27.6,
2021,97,Adrian Peterson,36.0,15.0,4,38,98,2.6,2,4,8,0,6.6,26.6,
2021,98,Jermar Jefferson,21.0,1.0,6,15,74,4.9,2,4,23,0,4.3,25.7,DET
2021,99,Alec Ingold,25.0,3.0,9,2,1,0.5,0,10,85,1,2.7,24.6,LV
2021,100,Ke'Shawn Vaughn,24.0,2.0,5,26,151,5.8,1,2,14,0,4.9,24.5,TB
2021,101,Malcolm Brown,28.0,7.0,7,33,125,3.8,1,3,10,0,3.2,22.5,MIA
2021,102,Jerick McKinnon,29.0,8.0,11,7,38,5.4,0,10,81,0,2.0,21.9,KC
2021,103,J.J. Taylor,23.0,2.0,5,19,37,1.9,2,4,8,0,4.1,20.5,NE
2021,104,Tony Jones,24.0,2.0,9,47,120,2.6,0,5,29,0,2.2,19.9,NO
