Year,Rank,Name,Age,Exp,G,Rec,RecYd,Y/Rec,RecTD,FP/G,FantPt,Team
2008,19,Marcedes Lewis,24.0,3.0,16,41,489,11.9,2,6.4,101.9,JAX
2008,20,Donald Lee,28.0,6.0,15,39,303,7.8,5,6.6,99.3,GB
2008,21,Jeremy Shockey,28.0,7.0,12,50,483,9.7,0,8.2,98.3,NO
2008,22,Daniel Graham,30.0,7.0,15,32,389,12.2,4,6.3,94.9,DEN
2008,23,Todd Heap,28.0,8.0,15,35,403,11.5,3,6.2,93.3,BAL
2008,24,David Martin,29.0,8.0,15,31,440,14.2,3,6.2,93.0,MIA
2008,25,Jerramy Stevens,29.0,7.0,14,36,397,11.0,2,6.3,87.7,TB
2008,26,L.J. Smith,28.0,6.0,13,37,298,8.1,3,6.5,84.8,PHI
2008,27,Desmond Clark,31.0,10.0,16,41,367,9.0,1,5.2,83.7,CHI
2008,28,Vernon Davis,24.0,3.0,15,31,358,11.5,2,5.3,79.9,SF
2008,29,Robert Royal,30.0,6.0,15,33,351,10.6,1,4.9,74.1,BUF
2008,30,Martellus Bennett,21.0,1.0,14,20,283,14.2,4,5.2,72.3,DAL
2008,31,Brent Celek,23.0,2.0,13,27,318,11.8,1,5.0,64.8,PHI
2008,32,Alex Smith,26.0,4.0,13,21,250,11.9,3,4.9,64.0,TB
2008,33,Alge Crumpler,31.0,8.0,14,24,257,10.7,1,4.0,55.7,TEN
2008,34,Michael Gaines,28.0,5.0,12,23,260,11.3,1,4.6,55.0,DET
2008,35,Ben Watson,28.0,5.0,13,22,209,9.5,2,4.2,54.9,NE
2008,36,Reggie Kelly,31.0,10.0,13,31,207,6.7,0,4.0,51.7,CIN
2008,37,Steve Heiden,32.0,9.0,13,23,249,10.8,0,3.7,47.9,CLE
2008,38,Jeff King,25.0,3.0,14,21,195,9.3,1,3.3,46.5,CAR
2008,39,Dante Rosario,24.0,2.0,11,18,209,11.6,1,4.1,44.9,CAR
2008,40,Justin Peelle,29.0,7.0,13,15,159,10.6,2,3.3,42.9,ATL
2008,41,Chris Baker,29.0,7.0,12,21,194,9.2,0,3.4,40.4,NYJ
2008,42,Brandon Manumaleuna,28.0,8.0,11,15,127,8.5,2,3.6,39.7,SD
2008,43,Derek Schouman,23.0,2.0,10,15,153,10.2,1,3.6,36.3,BUF
2008,44,Mark Campbell,33.0,10.0,8,12,121,10.1,2,4.5,36.1,NO
2008,45,John Gilmore,29.0,7.0,11,15,147,9.8,1,3.2,35.7,TB
2008,46,Gijon Robinson,24.0,2.0,11,19,166,8.7,0,3.2,35.6,IND
2008,47,Matt Spaeth,25.0,2.0,11,17,136,8.0,0,2.8,30.6,PIT
2008,48,Delanie Walker,24.0,3.0,9,10,155,15.5,1,3.4,30.2,SF
2008,49,Ben Utecht,27.0,4.0,9,16,123,7.7,0,3.1,28.3,CIN
2008,50,Tory Humphrey,25.0,4.0,10,11,162,14.7,0,2.7,27.2,GB
2008,51,Casey Fitzsimmons,28.0,6.0,10,12,85,7.1,1,2.6,26.5,DET
2008,52,Derek Fine,25.0,1.0,6,10,94,9.4,1,4.2,25.4,BUF
2008,53,Nate Jackson,29.0,5.0,8,11,83,7.5,1,3.2,25.3,DEN
2008,54,Randy McMichael,29.0,7.0,4,11,139,12.6,0,6.2,24.9,STL
2008,55,Joe Klopfenstein,25.0,3.0,11,11,123,11.2,0,2.1,23.3,STL
2008,56,Tom Santi,23.0,1.0,3,10,64,6.4,1,7.5,22.4,IND
2008,57,Ben Patrick,24.0,2.0,7,11,104,9.5,0,3.1,21.4,ARI
2008,58,Greg Estandia,26.0,3.0,8,10,113,11.3,0,2.7,21.3,JAX
2008,59,Darcy Johnson,25.0,3.0,4,4,46,11.5,2,5.2,20.6,NYG
2008,60,John Owens,28.0,7.0,9,8,56,7.0,1,2.2,19.6,DET
2008,61,Jermichael Finley,21.0,1.0,8,6,74,12.3,1,2.4,19.4,GB
2008,62,Tony Stewart,29.0,8.0,9,11,81,7.4,0,2.1,19.1,OAK
2008,63,Todd Yoder,30.0,9.0,7,8,50,6.3,1,2.7,19.0,WAS
2008,64,Daniel Wilcox,31.0,5.0,6,5,19,3.8,2,3.2,18.9,BAL
2008,65,Joel Dreessen,26.0,4.0,11,11,77,7.0,0,1.7,18.7,HOU
2008,66,David Thomas,25.0,3.0,8,9,93,10.3,0,2.3,18.3,NE
2008,67,Leonard Pope,25.0,3.0,8,9,77,8.6,0,2.1,16.7,ARI
2008,68,Jim Kleinsasser,31.0,10.0,9,6,92,15.3,0,1.7,15.2,MIN
2008,69,Darnell Dinkins,31.0,5.0,6,5,41,8.2,1,2.5,15.1,CLE
2008,70,Daniel Fells,25.0,2.0,7,7,81,11.6,0,2.2,15.1,STL
2008,71,Richard Angulo,28.0,6.0,7,8,63,7.9,0,2.0,14.3,JAX
2008,72,Brad Cottam,24.0,1.0,6,7,63,9.0,0,2.2,13.3,KC
2008,73,Garrett Mills,25.0,3.0,5,5,65,13.0,0,2.3,11.5,MIN
2008,74,Tony Curtis,25.0,4.0,9,8,32,4.0,0,1.2,11.2,DAL
2008,75,Bubba Franks,30.0,9.0,6,6,47,7.8,0,1.8,10.7,NYJ
2008,76,Joey Haynos,24.0,1.0,3,2,22,11.0,1,3.4,10.2,MIA
2008,77,Anthony Becht,31.0,9.0,6,6,39,6.5,0,1.6,9.9,STL
2008,78,Jerame Tuman,32.0,10.0,1,3,41,13.7,0,7.1,7.1,ARI
2008,79,Will Heller,27.0,6.0,5,4,29,7.3,0,1.4,6.9,SEA
2008,80,Ben Hartsock,28.0,5.0,5,3,26,8.7,0,1.1,5.6,ATL
2008,81,Ernest Wilford,29.0,5.0,4,3,25,8.3,0,1.4,5.5,MIA
2008,82,George Wrighster,27.0,6.0,1,2,35,17.5,0,5.5,5.5,JAX
2008,83,Billy Bajema,26.0,4.0,4,2,34,17.0,0,1.4,5.4,SF
2008,84,Fred Davis,22.0,1.0,4,3,27,9.0,0,1.4,5.4,WAS
2008,85,Sean McHugh,26.0,5.0,3,3,24,8.0,0,1.8,5.4,PIT
2008,86,Michael Matthews,25.0,2.0,2,2,26,13.0,0,2.3,4.6,NYG
2008,87,Sean Ryan,28.0,5.0,4,3,15,5.0,0,1.1,4.5,
2008,88,Jacob Tamme,23.0,1.0,2,3,12,4.0,0,2.1,4.2,IND
2008,89,Dan Coats,24.0,2.0,9,2,19,9.5,0,0.4,3.9,CIN
2008,90,Jeff Dugan,27.0,5.0,4,2,12,6.0,0,1.0,3.9,MIN
2008,91,Martin Rucker,23.0,1.0,4,2,17,8.5,0,0.9,3.7,CLE
2008,92,Jason Rader,27.0,3.0,1,1,26,26.0,0,3.6,3.6,ATL
2008,93,Stephen Spach,26.0,4.0,3,2,15,7.5,0,1.2,3.5,ARI
2008,94,Dan Campbell,32.0,10.0,1,1,21,21.0,0,3.1,3.1,DET
2008,95,Nate Lawrie,27.0,5.0,2,2,11,5.5,0,1.6,3.1,CIN
2008,96,Matt Schobel,30.0,7.0,2,2,10,5.0,0,1.5,3.0,PHI
2008,97,Craig Stevens,24.0,1.0,2,1,9,9.0,0,1.0,1.9,TEN
2008,98,Buck Ortega,27.0,1.0,2,1,3,3.0,0,0.6,1.3,NO
2008,99,Gary Barnidge,23.0,1.0,1,0,0,,0,0.0,0.0,CAR
2008,100,John Madsen,25.0,3.0,1,0,0,,0,0.0,0.0,OAK
2008,101,Jeb Putzier,29.0,6.0,1,0,0,,0,0.0,0.0,SEA
2009,1,Dallas Clark,30.0,7.0,16,100,1106,11.1,10,17.0,271.7,IND
2009,2,Vernon Davis,25.0,4.0,16,78,965,12.4,13,15.8,252.5,SF
2009,3,Antonio Gates,29.0,7.0,16,79,1157,14.6,8,15.2,242.7,SD
2009,4,Brent Celek,24.0,3.0,16,76,971,12.8,8,13.8,221.1,PHI
2009,5,Jason Witten,27.0,7.0,16,94,1030,11.0,2,13.1,209.0,DAL
2009,6,Tony Gonzalez,33.0,13.0,16,83,867,10.4,6,12.9,205.7,ATL
2009,7,Kellen Winslow Jr,26.0,6.0,16,77,884,11.5,5,12.3,196.1,TB
2009,8,Heath Miller,27.0,5.0,16,76,789,10.4,6,11.9,190.9,PIT
2009,9,Visanthe Shiancoe,29.0,7.0,16,56,566,10.1,11,11.2,178.6,MIN
2009,10,Greg Olsen,24.0,3.0,16,60,612,10.2,8,10.6,169.2,CHI
2009,11,Zach Miller,24.0,3.0,15,66,805,12.2,3,11.0,164.5,OAK
2009,12,Jermichael Finley,22.0,2.0,12,55,676,12.3,5,12.7,152.6,GB
2009,13,John Carlson,25.0,2.0,16,51,574,11.3,7,9.4,150.4,SEA
2009,14,Todd Heap,29.0,9.0,16,53,593,11.2,6,9.3,148.5,BAL
2009,15,Fred Davis,23.0,2.0,15,48,509,10.6,6,9.0,134.9,WAS
2009,16,Kevin Boss,25.0,3.0,15,42,567,13.5,5,8.7,130.3,NYG
2009,17,Jeremy Shockey,29.0,8.0,13,48,569,11.9,3,9.5,122.9,NO
2009,18,Owen Daniels,27.0,4.0,8,40,519,13.0,5,15.2,121.9,HOU
2009,19,Dustin Keller,25.0,2.0,16,45,522,11.6,2,6.9,109.9,NYJ
2009,20,Ben Watson,29.0,6.0,12,29,404,13.9,5,8.3,99.4,NE
2009,21,Marcedes Lewis,25.0,4.0,15,32,518,16.2,2,6.4,95.8,JAX
2009,22,Bo Scaife,28.0,5.0,13,45,440,9.8,1,7.3,95.0,TEN
2009,23,Tony Scheffler,26.0,4.0,15,31,416,13.4,2,5.6,84.6,DEN
2009,24,Brandon Pettigrew,24.0,1.0,10,31,352,11.4,2,7.8,78.2,DET
2009,25,Anthony Fasano,25.0,4.0,14,31,339,10.9,2,5.5,76.9,MIA
2009,26,Will Heller,28.0,7.0,16,29,296,10.2,3,4.8,76.6,DET
2009,27,David Thomas,26.0,4.0,12,35,356,10.2,1,6.4,76.6,NO
2009,28,Chris Cooley,27.0,6.0,6,29,332,11.4,2,12.4,74.2,WAS
2009,29,Randy McMichael,30.0,8.0,16,34,332,9.8,1,4.6,73.2,STL
2009,30,Dante Rosario,25.0,3.0,14,26,313,12.0,2,5.0,69.3,CAR
2009,31,Donald Lee,29.0,7.0,15,36,253,7.0,1,4.5,67.3,GB
2009,32,Daniel Fells,26.0,3.0,12,21,273,13.0,3,5.5,66.3,STL
2009,33,John Paul Foschi,27.0,5.0,14,27,260,9.6,2,4.6,65.0,CIN
2009,34,Joel Dreessen,27.0,5.0,13,26,320,12.3,1,4.9,64.0,HOU
2009,35,Jeff King,26.0,4.0,15,25,200,8.0,3,4.2,63.0,CAR
2009,36,Daniel Graham,31.0,8.0,15,28,289,10.3,1,4.2,62.9,DEN
2009,37,Alge Crumpler,32.0,9.0,14,27,222,8.2,1,3.9,55.2,TEN
2009,38,Zach Miller,25.0,1.0,10,21,212,10.1,2,5.4,54.5,JAX
2009,39,Delanie Walker,25.0,4.0,12,21,233,11.1,0,4.0,47.7,SF
2009,40,Joey Haynos,25.0,2.0,14,19,162,8.5,2,3.4,47.2,MIA
2009,41,Desmond Clark,32.0,11.0,10,19,145,7.6,2,4.6,45.5,CHI
2009,42,Leonard Pope,26.0,4.0,12,20,174,8.7,1,3.6,43.4,KC
2009,43,Chris Baker,30.0,8.0,11,14,142,10.1,2,3.7,40.2,NE
2009,44,Shawn Nelson,24.0,1.0,11,18,157,8.7,1,3.6,39.7,BUF
2009,45,Sean Ryan,29.0,6.0,8,14,135,9.6,2,4.9,39.5,KC
2009,46,Ben Patrick,25.0,3.0,8,12,146,12.2,2,4.8,38.6,ARI
2009,47,Gary Barnidge,24.0,2.0,8,12,242,20.2,0,4.5,36.2,CAR
2009,48,Justin Peelle,30.0,8.0,7,12,115,9.6,2,5.1,35.5,ATL
2009,49,Kellen Davis,24.0,2.0,5,9,75,8.3,3,6.9,34.5,CHI
2009,50,Jerramy Stevens,30.0,8.0,14,15,130,8.7,1,2.4,34.0,TB
2009,51,Dan Coats,25.0,3.0,12,16,150,9.4,0,2.6,31.0,CIN
2009,52,Martellus Bennett,22.0,2.0,13,15,159,10.6,0,2.4,30.9,DAL
2009,53,Casey Fitzsimmons,29.0,7.0,7,18,128,7.1,0,4.4,30.8,DET
2009,54,Robert Royal,31.0,7.0,10,11,134,12.2,1,3.0,30.4,CLE
2009,55,Ernest Wilford,30.0,6.0,11,11,123,11.2,1,2.7,29.3,JAX
2009,56,Evan Moore,24.0,2.0,5,12,158,13.2,0,5.6,27.8,CLE
2009,57,Jeff Dugan,28.0,6.0,6,6,52,8.7,2,4.0,23.9,MIN
2009,58,Steve Heiden,33.0,10.0,6,10,73,7.3,1,3.9,23.3,CLE
2009,59,Todd Yoder,31.0,10.0,5,4,9,2.3,3,4.6,22.9,WAS
2009,60,Brad Cottam,25.0,2.0,6,9,120,13.3,0,3.5,21.0,KC
2009,61,Derek Schouman,24.0,3.0,2,9,103,11.4,0,9.6,19.3,BUF
2009,62,Anthony Becht,32.0,10.0,10,7,61,8.7,1,1.9,19.1,ARI
2009,63,Tom Santi,24.0,2.0,3,8,107,13.4,0,6.2,18.7,IND
2009,64,Tony Stewart,30.0,9.0,9,10,78,7.8,0,2.0,17.8,OAK
2009,65,Billy Bajema,27.0,5.0,7,8,94,11.8,0,2.5,17.4,STL
2009,66,Jim Kleinsasser,32.0,11.0,9,10,70,7.0,0,1.9,17.0,MIN
2009,67,Michael Gaines,29.0,6.0,7,5,59,11.8,1,2.4,16.9,CLE
2009,68,Jared Cook,22.0,1.0,8,9,74,8.2,0,2.0,16.4,TEN
2009,69,Derek Fine,26.0,2.0,5,9,64,7.1,0,3.1,15.4,BUF
2009,70,Gijon Robinson,25.0,3.0,9,9,62,6.9,0,1.7,15.2,IND
2009,71,Travis Beckum,22.0,1.0,7,8,55,6.9,0,1.9,13.5,NYG
2009,72,Matt Spaeth,26.0,3.0,5,5,25,5.0,1,2.7,13.5,PIT
2009,73,Darnell Dinkins,32.0,6.0,4,5,22,4.4,1,3.3,13.2,NO
2009,74,John Phillips,22.0,1.0,6,7,62,8.9,0,2.2,13.2,DAL
2009,75,Kris Wilson,28.0,6.0,4,4,28,7.0,1,3.2,12.8,SD
2009,76,James Casey,25.0,1.0,4,6,64,10.7,0,3.1,12.4,HOU
2009,77,Kory Sperry,24.0,1.0,4,3,31,10.3,1,3.0,12.1,MIA
2009,78,Jonathan Stupar,25.0,2.0,7,5,39,7.8,0,1.3,8.9,BUF
2009,79,Greg Estandia,27.0,4.0,5,4,45,11.3,0,1.7,8.5,
2009,80,Darcy Johnson,26.0,4.0,4,5,32,6.4,0,2.0,8.2,NYG
2009,81,Stephen Spach,27.0,5.0,5,4,38,9.5,0,1.6,7.8,ARI
2009,82,Ben Hartsock,29.0,6.0,3,1,2,2.0,1,2.4,7.2,NYJ
2009,83,Jacob Tamme,24.0,2.0,5,3,35,11.7,0,1.3,6.5,IND
2009,84,Brandon Manumaleuna,29.0,9.0,6,5,13,2.6,0,1.0,6.3,SD
2009,85,Brandon Myers,24.0,1.0,4,4,19,4.8,0,1.5,5.9,OAK
2009,86,Alex Smith,27.0,5.0,5,3,25,8.3,0,1.1,5.5,PHI
2009,87,John Gilmore,30.0,8.0,5,3,23,7.7,0,1.1,5.3,TB
2009,88,L.J. Smith,29.0,7.0,3,2,31,15.5,0,1.7,5.1,BAL
2009,89,Jake Nordin,25.0,3.0,2,2,26,13.0,0,2.3,4.6,DET
2009,90,John Owens,29.0,8.0,5,3,16,5.3,0,0.9,4.6,SEA
2009,91,David Johnson,22.0,1.0,4,2,9,4.5,0,0.7,2.9,PIT
2009,92,Anthony Hill,24.0,1.0,1,1,9,9.0,0,1.9,1.9,HOU
2009,93,Bear Pascoe,23.0,1.0,1,1,9,9.0,0,1.9,1.9,NYG
2009,94,Tory Humphrey,26.0,5.0,1,1,7,7.0,0,1.7,1.7,NO
2009,95,Dan Gronkowski,24.0,1.0,1,1,4,4.0,0,1.4,1.4,DET
2009,96,Cameron Morrah,22.0,1.0,1,1,3,3.0,0,1.3,1.3,SEA
2009,97,Matthew Mulligan,24.0,1.0,1,1,2,2.0,0,1.2,1.2,NYJ
2009,98,Wayne Hunter,28.0,1.0,1,0,0,,0,0.0,0.0,NYJ
2009,99,Michael Matthews,26.0,3.0,1,0,0,,0,0.0,0.0,NE
2009,100,Richard Quinn,23.0,1.0,1,0,0,,0,0.0,0.0,DEN
2009,101,Craig Stevens,25.0,2.0,1,0,0,,0,0.0,0.0,TEN
2009,102,Keith Zinger,25.0,3.0,1,0,0,,0,0.0,0.0,ATL
2010,1,Jason Witten,28.0,8.0,16,94,1002,10.7,9,15.5,248.2,DAL
2010,2,Vernon Davis,26.0,5.0,16,56,914,16.3,7,11.8,189.4,SF
2010,3,Antonio Gates,30.0,8.0,10,50,782,15.6,10,18.8,188.2,SD
2010,4,Marcedes Lewis,26.0,5.0,16,58,700,12.1,10,11.8,188.0,JAX
2010,5,Chris Cooley,28.0,7.0,16,77,849,11.0,3,11.2,179.9,WAS
2010,6,Tony Gonzalez,34.0,14.0,16,70,656,9.4,6,10.7,171.6,ATL
2010,7,Kellen Winslow Jr,27.0,7.0,16,66,730,11.1,5,10.6,169.0,TB
2010,8,Brandon Pettigrew,25.0,2.0,16,71,722,10.2,4,10.4,167.2,DET
2010,9,Ben Watson,30.0,7.0,16,68,763,11.2,3,10.1,162.2,CLE
2010,10,Zach Miller,25.0,4.0,15,60,685,11.4,5,10.6,158.5,OAK
2010,11,Rob Gronkowski,21.0,1.0,16,42,546,13.0,10,9.8,156.6,NE
2010,12,Jacob Tamme,25.0,3.0,10,67,631,9.4,4,15.4,154.1,IND
2010,13,Dustin Keller,26.0,3.0,15,55,687,12.5,5,10.2,153.7,NYJ
2010,14,Aaron Hernandez,21.0,1.0,14,45,563,12.5,6,10.1,142.0,NE
2010,15,Todd Heap,30.0,10.0,13,40,599,15.0,5,10.0,129.9,BAL
2010,16,Jermaine Gresham,22.0,1.0,15,52,471,9.1,4,8.2,123.1,CIN
2010,17,Tony Moeaki,23.0,1.0,15,47,556,11.8,3,8.0,120.6,KC
2010,18,Kevin Boss,26.0,4.0,15,35,531,15.2,5,7.9,118.1,NYG
2010,19,Brent Celek,25.0,4.0,14,42,511,12.2,4,8.4,117.1,PHI
2010,20,Anthony Fasano,26.0,5.0,15,39,528,13.5,4,7.7,115.8,MIA
2010,21,Visanthe Shiancoe,30.0,8.0,15,47,530,11.3,2,7.5,112.0,MIN
2010,22,Joel Dreessen,28.0,6.0,15,36,517,14.4,4,7.4,111.7,HOU
2010,23,Greg Olsen,25.0,4.0,16,41,404,9.9,5,7.0,111.4,CHI
2010,24,Heath Miller,28.0,6.0,14,42,512,12.2,2,7.5,105.2,PIT
2010,25,Jeremy Shockey,30.0,9.0,13,41,409,10.0,3,7.7,99.9,NO
2010,26,Tim Tebow,23.0,1.0,7,0,0,,0,14.1,98.9,DEN
2010,27,Owen Daniels,28.0,5.0,11,38,471,12.4,2,8.8,97.1,HOU
2010,28,Jimmy Graham,24.0,1.0,12,31,356,11.5,5,8.1,96.9,NO
2010,29,Daniel Fells,27.0,4.0,16,41,391,9.5,2,5.8,92.1,STL
2010,30,Bo Scaife,29.0,6.0,13,36,318,8.8,4,7.1,91.8,TEN
2010,31,Dallas Clark,31.0,8.0,6,37,347,9.4,3,15.0,89.7,IND
2010,32,Tony Scheffler,27.0,5.0,15,45,378,8.4,1,5.9,88.8,DET
2010,33,Jared Cook,23.0,2.0,11,29,361,12.4,1,6.5,71.1,TEN
2010,34,Fred Davis,24.0,3.0,13,21,316,15.0,3,5.4,70.6,WAS
2010,35,John Carlson,26.0,3.0,14,31,318,10.3,1,4.9,68.8,SEA
2010,36,David Thomas,27.0,5.0,12,30,219,7.3,2,5.3,63.9,NO
2010,37,Delanie Walker,26.0,5.0,13,29,331,11.4,0,4.9,63.9,SF
2010,38,Martellus Bennett,23.0,3.0,15,33,260,7.9,0,3.9,59.0,DAL
2010,39,Dante Rosario,26.0,4.0,16,32,264,8.3,0,3.6,58.2,CAR
2010,40,Jermichael Finley,23.0,3.0,4,21,301,14.3,1,14.3,57.1,GB
2010,41,Evan Moore,25.0,3.0,9,16,322,20.1,1,6.0,54.2,CLE
2010,42,Randy McMichael,31.0,9.0,14,20,221,11.1,2,3.9,54.1,SD
2010,43,Andrew Quarless,22.0,1.0,12,21,238,11.3,1,4.2,50.8,GB
2010,44,Zach Miller,26.0,2.0,10,20,216,10.8,1,4.8,48.5,JAX
2010,45,Michael Hoomanawanui,22.0,1.0,7,13,146,11.2,3,6.5,45.6,STL
2010,46,Jeff King,27.0,5.0,14,19,121,6.4,2,3.1,43.1,CAR
2010,47,Billy Bajema,28.0,6.0,8,14,145,10.4,2,5.1,40.5,STL
2010,48,Travis Beckum,23.0,2.0,13,13,116,8.9,2,2.8,36.6,NYG
2010,49,Donald Lee,30.0,8.0,8,11,73,6.6,3,4.5,36.3,GB
2010,50,Craig Stevens,26.0,3.0,13,11,122,11.1,2,2.7,35.2,TEN
2010,51,John Gilmore,31.0,9.0,9,13,160,12.3,1,3.9,35.0,TB
2010,52,Daniel Graham,32.0,9.0,14,18,148,8.2,0,2.3,32.8,DEN
2010,53,Ed Dickson,23.0,1.0,12,11,152,13.8,1,2.7,32.2,BAL
2010,54,Jim Kleinsasser,33.0,12.0,14,17,148,8.7,0,2.3,31.8,MIN
2010,55,Leonard Pope,27.0,5.0,14,10,76,7.6,2,2.1,29.6,KC
2010,56,Ben Patrick,26.0,4.0,9,15,123,8.2,0,3.0,27.3,ARI
2010,57,Chris Baker,31.0,9.0,11,9,116,12.9,1,2.4,26.6,SEA
2010,58,Justin Peelle,31.0,9.0,9,10,96,9.6,1,2.8,25.6,ATL
2010,59,Alge Crumpler,33.0,10.0,8,6,52,8.7,2,2.9,23.2,NE
2010,60,Jonathan Stupar,26.0,3.0,7,12,111,9.3,0,3.3,23.1,BUF
2010,61,Matt Spaeth,27.0,4.0,6,9,80,8.9,1,3.8,23.0,PIT
2010,62,Clay Harbor,23.0,1.0,5,9,72,8.0,1,4.4,22.2,PHI
2010,63,Cameron Morrah,23.0,2.0,8,9,117,13.0,0,2.6,20.7,SEA
2010,64,Brandon Myers,25.0,2.0,9,12,80,6.7,0,2.2,20.0,OAK
2010,65,James Casey,26.0,2.0,6,8,98,12.3,0,3.0,17.8,HOU
2010,66,David Martin,31.0,10.0,6,7,43,6.1,1,2.9,17.3,BUF
2010,67,Robert Royal,32.0,8.0,7,5,56,11.2,1,2.4,16.6,CLE
2010,68,Bear Pascoe,24.0,2.0,8,9,72,8.0,0,2.0,16.2,NYG
2010,69,Brandon Manumaleuna,30.0,10.0,6,5,43,8.6,1,2.6,15.3,CHI
2010,70,Dan Gronkowski,25.0,2.0,9,8,64,8.0,0,1.6,14.4,DEN
2010,71,Reggie Kelly,33.0,12.0,6,10,42,4.2,0,2.4,14.2,CIN
2010,72,Michael Palmer,22.0,1.0,6,5,29,5.8,1,2.3,13.9,ATL
2010,73,Will Heller,29.0,8.0,4,4,37,9.3,1,3.4,13.7,DET
2010,74,Kris Wilson,29.0,7.0,6,6,73,12.2,0,2.2,13.3,SD
2010,75,Kory Sperry,25.0,2.0,3,4,73,18.3,0,3.8,11.3,SD
2010,76,Stephen Spach,28.0,6.0,11,7,40,5.7,0,1.0,11.0,ARI
2010,77,Gijon Robinson,26.0,4.0,5,3,12,4.0,1,2.0,10.2,IND
2010,78,Tom Crabtree,25.0,1.0,5,4,61,15.3,0,2.0,10.1,GB
2010,79,Logan Paulsen,23.0,1.0,2,2,10,5.0,1,4.5,9.0,WAS
2010,80,Kellen Davis,25.0,3.0,2,1,19,19.0,1,4.4,8.9,CHI
2010,81,Brody Eldridge,23.0,1.0,6,5,39,7.8,0,1.5,8.9,IND
2010,82,Ryan Purvis,24.0,2.0,5,5,38,7.6,0,1.8,8.8,TB
2010,83,David Johnson,23.0,2.0,4,4,46,11.5,0,2.2,8.6,PIT
2010,84,Jim Dray,24.0,1.0,7,3,47,15.7,0,1.1,7.7,ARI
2010,85,Jerramy Stevens,31.0,9.0,4,3,43,14.3,0,1.8,7.3,TB
2010,86,Jeff Dugan,29.0,7.0,5,4,30,7.5,0,1.4,7.2,MIN
2010,87,Mickey Shuler,24.0,1.0,2,2,44,22.0,0,3.2,6.4,MIA
2010,88,Nate Byham,22.0,1.0,5,4,22,5.5,0,1.2,6.2,SF
2010,89,Chase Coffman,24.0,2.0,1,3,30,10.0,0,6.0,6.0,CIN
2010,90,Shawn Nelson,25.0,2.0,2,3,25,8.3,0,2.8,5.5,BUF
2010,91,Zach Potter,24.0,2.0,5,3,24,8.0,0,1.1,5.4,JAX
2010,92,Garrett Mills,27.0,5.0,3,2,19,9.5,0,1.3,3.9,PHI
2010,93,Fendi Onobun,24.0,1.0,1,2,15,7.5,0,3.5,3.5,STL
2010,94,Desmond Clark,33.0,12.0,1,1,12,12.0,0,2.2,2.2,CHI
2010,95,Tory Humphrey,27.0,6.0,2,1,12,12.0,0,1.1,2.2,NO
2010,96,Richard Quinn,24.0,2.0,2,1,9,9.0,0,1.0,1.9,DEN
2010,97,Scott Chandler,25.0,4.0,3,1,8,8.0,0,0.6,1.8,BUF
2010,98,Ben Hartsock,30.0,7.0,2,1,7,7.0,0,0.8,1.7,NYJ
2010,99,Alex Smith,28.0,6.0,1,1,6,6.0,0,1.6,1.6,CLE
2010,100,Dennis Pitta,25.0,1.0,3,1,1,1.0,0,0.4,1.1,BAL
2010,101,Gary Barnidge,25.0,3.0,5,0,0,,0,0.0,0.0,CAR
2010,102,Dan Coats,26.0,4.0,2,0,0,,0,0.0,0.0,
2010,103,Dorin Dickerson,22.0,1.0,1,0,0,,0,0.0,0.0,HOU
2010,104,Darcy Johnson,27.0,5.0,2,0,0,,0,0.0,0.0,STL
2010,105,Jeron Mastrud,23.0,1.0,1,0,0,,0,0.0,0.0,MIA
2010,106,Matthew Mulligan,25.0,2.0,1,0,0,,0,0.0,0.0,NYJ
2010,107,Ernest,31.0,7.0,1,0,0,,0,0.0,0.0,
2011,1,Rob Gronkowski,22.0,2.0,16,90,1327,14.7,17,20.7,330.9,NE
2011,2,Jimmy Graham,25.0,2.0,16,99,1310,13.2,11,18.5,296.0,NO
2011,3,Aaron Hernandez,22.0,2.0,14,79,910,11.5,7,15.5,216.5,NE
2011,4,Tony Gonzalez,35.0,15.0,16,80,875,10.9,7,13.1,209.5,ATL
2011,5,Tim Tebow,24.0,2.0,13,0,0,,0,15.8,205.8,DEN
2011,6,Jason Witten,29.0,9.0,16,79,942,11.9,5,12.7,203.2,DAL
2011,7,Brandon Pettigrew,26.0,3.0,16,83,777,9.4,5,11.9,190.7,DET
2011,8,Antonio Gates,31.0,9.0,13,64,778,12.2,7,14.1,183.8,SD
2011,9,Vernon Davis,27.0,6.0,16,67,792,11.8,6,11.4,181.7,SF
2011,10,Jermichael Finley,24.0,4.0,16,55,767,13.9,8,11.2,179.7,GB
2011,11,Dustin Keller,27.0,4.0,16,65,815,12.5,5,11.0,176.5,NYJ
2011,12,Brent Celek,26.0,5.0,16,62,811,13.1,5,10.8,173.1,PHI
2011,13,Kellen Winslow Jr,28.0,8.0,16,75,763,10.2,2,10.2,163.3,TB
2011,14,Fred Davis,25.0,4.0,12,59,793,13.4,3,13.0,156.3,WAS
2011,15,Jermaine Gresham,23.0,2.0,14,56,596,10.6,6,10.8,151.6,CIN
2011,16,Jared Cook,24.0,3.0,16,49,759,15.5,3,8.9,142.9,TEN
2011,17,Owen Daniels,29.0,6.0,15,54,677,12.5,3,9.3,139.7,HOU
2011,18,Ed Dickson,24.0,2.0,16,54,528,9.8,5,8.6,136.8,BAL
2011,19,Greg Olsen,26.0,5.0,16,45,540,12.0,5,8.1,129.0,CAR
