Year,Rank,Name,Age,Exp,G,Rsh,RshYd,RshTD,Rec,RecYd,Y/Rec,RecTD,FP/G,FantPt,Team
2008,111,Syndric Steptoe,24.0,2.0,15,0,0,0,19,182,9.6,0,2.5,37.2,CLE
2008,112,Keenan Burton,24.0,1.0,13,3,8,0,13,172,13.2,1,2.8,37.0,STL
2008,113,Darrell Jackson,30.0,9.0,9,0,0,0,12,190,15.8,1,4.1,37.0,DEN
2008,114,Demetrius Williams,25.0,3.0,7,0,0,0,13,180,13.8,1,5.3,37.0,BAL
2008,115,Mike Furrey,31.0,6.0,8,0,0,0,18,181,10.1,0,4.5,36.1,DET
2008,116,Ruvell Martin,26.0,3.0,11,0,0,0,15,149,9.9,1,3.3,35.9,GB
2008,117,Jerry Porter,30.0,9.0,9,0,0,0,11,181,16.5,1,3.9,35.1,JAX
2008,118,Andre Davis,29.0,7.0,10,0,0,0,13,213,16.4,0,3.4,34.3,HOU
2008,119,David Patten,34.0,12.0,5,0,0,0,11,162,14.7,1,6.6,33.2,NO
2008,120,Steve Johnson,22.0,1.0,8,1,6,0,10,102,10.2,2,4.1,32.8,BUF
2008,121,Josh Cribbs,25.0,4.0,14,29,163,1,2,18,9.0,1,2.3,32.4,CLE
2008,122,D.J Hackett,27.0,5.0,6,0,0,0,13,181,13.9,0,5.2,31.1,CAR
2008,123,Brad Smith,25.0,3.0,13,12,113,0,12,64,5.3,0,2.3,30.4,NYJ
2008,124,James Hardy,23.0,1.0,9,0,0,0,9,87,9.7,2,3.3,29.7,BUF
2008,125,Keary Colbert,26.0,5.0,11,0,0,0,12,116,9.7,1,2.7,29.6,
2008,126,Joey Galloway,37.0,14.0,6,0,0,0,13,138,10.6,0,4.5,26.8,TB
2008,127,Andre Caldwell,23.0,1.0,5,5,53,0,11,78,7.1,0,4.8,24.1,CIN
2008,128,Derek Stanley,23.0,2.0,7,1,0,0,6,119,19.8,1,3.4,23.9,STL
2008,129,Dante Hall,30.0,8.0,7,4,9,0,12,105,8.8,0,3.3,23.4,STL
2008,130,James Thrash,33.0,12.0,11,0,0,0,9,81,9.0,1,2.1,23.1,WAS
2008,131,Early Doucet,23.0,1.0,5,0,0,0,14,90,6.4,0,4.6,23.0,ARI
2008,132,Dwayne Jarrett,22.0,2.0,8,0,0,0,10,119,11.9,0,2.7,21.9,CAR
2008,133,Aundrae Allison,24.0,2.0,7,1,1,0,10,109,10.9,0,3.0,21.0,MIN
2008,134,Billy McMullen,28.0,6.0,3,0,0,0,7,124,17.7,0,6.5,19.4,SEA
2008,135,Courtney Taylor,24.0,2.0,8,0,0,0,9,98,10.9,0,2.4,18.8,SEA
2008,136,Sam Aiken,28.0,6.0,8,0,0,0,8,101,12.6,0,2.3,18.1,NE
2008,137,Nate Burleson,27.0,6.0,1,0,0,0,5,60,12.0,1,17.0,17.0,SEA
2008,138,Michael Bumpus,23.0,1.0,3,0,0,0,5,48,9.6,1,5.3,15.8,SEA
2008,139,Will Franklin,23.0,1.0,10,0,0,0,7,83,11.9,0,1.5,15.3,KC
2008,140,Dominique Zeigler,24.0,2.0,4,0,0,0,5,97,19.4,0,3.7,14.7,SF
2008,141,Legedu Naanee,25.0,2.0,6,0,0,0,8,64,8.0,0,2.4,14.4,SD
2008,142,Troy Williamson,25.0,4.0,7,1,1,0,5,30,6.0,1,2.0,14.1,JAX
2008,143,Lavelle Hawkins,22.0,1.0,6,0,0,0,7,68,9.7,0,2.3,13.8,TEN
2008,144,Limas Sweed,24.0,1.0,4,0,0,0,6,64,10.7,0,3.1,12.4,PIT
2008,145,Glenn Holt,24.0,3.0,4,0,0,0,3,26,8.7,1,2.9,11.6,CIN
2008,146,Yamon Figurs,25.0,2.0,2,0,0,0,1,43,43.0,1,5.6,11.3,BAL
2008,147,Jacoby Jones,24.0,2.0,5,1,-5,0,3,81,27.0,0,2.1,10.6,HOU
2008,148,Laurent Robinson,23.0,2.0,2,0,0,0,5,52,10.4,0,5.1,10.2,ATL
2008,149,Craig Davis,23.0,2.0,3,0,0,0,4,59,14.8,0,3.3,9.9,SD
2008,150,Jeff Webb,26.0,3.0,5,0,0,0,5,46,9.2,0,1.9,9.6,KC
2008,151,Derek Hagan,24.0,3.0,2,0,0,0,3,51,17.0,0,4.0,8.1,MIA
2008,152,Logan Payne,23.0,2.0,2,0,0,0,3,39,13.0,0,3.4,6.9,SEA
2008,153,Pierre Garcon,22.0,1.0,2,0,0,0,4,23,5.8,0,3.2,6.3,IND
2008,154,Glenn Martinez,27.0,4.0,2,0,0,0,3,32,10.7,0,3.1,6.2,DEN
2008,155,Brandon London,24.0,1.0,5,0,0,0,3,30,10.0,0,1.2,6.0,MIA
2008,156,Robert Ferguson,29.0,7.0,2,0,0,0,3,25,8.3,0,2.8,5.5,MIN
2008,157,Maurice Stovall,23.0,3.0,4,0,0,0,3,25,8.3,0,1.4,5.5,TB
2008,158,Mario Manningham,22.0,1.0,6,1,-12,0,4,26,6.5,0,0.9,5.4,NYG
2008,159,Mark Jones,28.0,5.0,2,0,0,0,2,32,16.0,0,2.6,5.2,CAR
2008,160,Malcolm Kelly,22.0,1.0,5,0,0,0,3,18,6.0,0,1.0,4.8,WAS
2008,161,Isaiah Stanback,24.0,2.0,1,0,0,0,2,24,12.0,0,4.4,4.4,DAL
2008,162,David Clowney,23.0,2.0,2,0,0,0,1,26,26.0,0,1.8,3.6,NYJ
2008,163,Brandon Middleton,27.0,2.0,3,0,0,0,1,23,23.0,0,1.1,3.3,DET
2008,164,Chris Davis,24.0,2.0,1,0,0,0,1,21,21.0,0,3.1,3.1,TEN
2008,165,Chad Jackson,23.0,3.0,1,0,0,0,1,19,19.0,0,2.9,2.9,DEN
2008,166,Steve Sanders,26.0,3.0,4,0,0,0,1,18,18.0,0,0.7,2.8,CLE
2008,167,Brian Clark,25.0,3.0,2,0,0,0,1,12,12.0,0,1.1,2.2,TB
2008,168,Marques Hagans,26.0,3.0,2,1,2,0,1,7,7.0,0,1.0,2.1,KC
2008,169,Roy Hall,25.0,2.0,1,0,0,0,1,9,9.0,0,1.9,1.9,IND
2008,170,Paul Williams,25.0,2.0,2,0,0,0,1,7,7.0,0,0.8,1.7,TEN
2008,171,Dallas Baker,26.0,2.0,1,0,0,0,1,6,6.0,0,1.6,1.6,PIT
2008,172,Drew Bennett,30.0,8.0,1,0,0,0,1,4,4.0,0,1.4,1.4,STL
2008,173,Kelley Washington,29.0,6.0,1,0,0,0,1,3,3.0,0,1.3,1.3,NE
2008,174,Jerome Simpson,22.0,1.0,3,0,0,0,1,2,2.0,0,0.4,1.2,CIN
2008,175,Earl Bennett,21.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,CHI
2008,176,Terrance Copper,26.0,5.0,1,0,0,0,0,0,,0,0.0,0.0,BAL
2008,177,Adam Jennings,26.0,3.0,2,0,0,0,0,0,,0,0.0,0.0,
2008,178,Eddie Kennison,35.0,13.0,2,0,0,0,0,0,,0,0.0,0.0,STL
2008,179,Jordan Kent,24.0,2.0,2,0,0,0,0,0,,0,0.0,0.0,SEA
2008,180,Cliff Russell,29.0,6.0,2,0,0,0,0,0,,0,0.0,0.0,DEN
2008,181,Matthew Slater,23.0,1.0,2,0,0,0,0,0,,0,0.0,0.0,NE
2008,182,Marcus Smith,23.0,1.0,4,0,0,0,0,0,,0,0.0,0.0,BAL
2008,183,Todd Watkins,25.0,3.0,1,0,0,0,0,0,,0,0.0,0.0,OAK
2009,1,Andre Johnson,28.0,7.0,16,2,10,0,101,1569,15.5,9,19.6,312.9,HOU
2009,2,Randy Moss,32.0,12.0,16,0,0,0,83,1264,15.2,13,18.0,287.4,NE
2009,3,Wes Welker,28.0,6.0,14,5,36,0,123,1348,11.0,4,20.4,285.4,NE
2009,4,Reggie Wayne,31.0,9.0,16,0,0,0,100,1264,12.6,10,17.8,284.4,IND
2009,5,Larry Fitzgerald,26.0,6.0,16,0,0,0,97,1092,11.3,13,17.8,284.2,ARI
2009,6,Miles Austin,25.0,4.0,16,2,-2,0,81,1320,16.3,11,17.4,278.8,DAL
2009,7,Brandon Marshall,25.0,4.0,15,7,39,0,101,1120,11.1,10,18.5,276.9,DEN
2009,8,Steve Smith,24.0,3.0,16,0,0,0,107,1220,11.4,7,16.9,271.0,NYG
2009,9,Roddy White,28.0,5.0,16,1,2,0,85,1153,13.6,11,16.7,266.5,ATL
2009,10,Sidney Rice,23.0,3.0,16,0,0,0,84,1312,15.6,8,16.4,263.2,MIN
2009,11,DeSean Jackson,23.0,2.0,15,11,137,1,63,1167,18.5,9,16.9,253.4,PHI
2009,12,Hines Ward,33.0,12.0,16,0,0,0,95,1167,12.3,6,15.5,247.7,PIT
2009,13,Vincent Jackson,26.0,5.0,15,3,11,0,68,1167,17.2,9,16.0,239.8,SD
2009,14,Chad Johnson,31.0,9.0,16,3,32,0,72,1047,14.5,9,14.6,233.9,CIN
2009,15,Santonio Holmes,25.0,4.0,16,3,6,0,79,1248,15.8,5,14.5,232.4,PIT
2009,16,Marques Colston,26.0,4.0,16,1,6,0,70,1074,15.3,9,14.5,232.0,NO
2009,17,Anquan Boldin,29.0,7.0,15,2,7,0,85,1029,12.1,5,14.6,218.6,ARI
2009,18,Derrick Mason,35.0,13.0,16,1,2,0,73,1028,14.1,7,13.6,218.0,BAL
2009,19,Donald Driver,34.0,11.0,16,1,13,0,70,1061,15.2,6,13.3,213.4,GB
2009,20,Steve Smith,30.0,9.0,15,5,22,0,65,982,15.1,7,13.8,207.4,CAR
2009,21,Greg Jennings,26.0,4.0,16,0,0,0,69,1120,16.2,4,12.8,205.0,GB
2009,22,Calvin Johnson,24.0,3.0,14,7,73,0,67,984,14.7,5,14.5,202.7,DET
2009,23,Mike Sims-Walker,25.0,3.0,15,0,0,0,63,869,13.8,7,12.8,191.9,JAX
2009,24,Percy Harvin,21.0,1.0,15,15,135,0,60,790,13.2,6,12.6,188.5,MIN
2009,25,T.J. Houshmandzadeh,32.0,9.0,16,0,0,0,79,911,11.5,3,11.8,188.1,SEA
2009,26,Robert Meachem,25.0,3.0,15,6,82,0,45,722,16.0,9,12.0,179.4,NO
2009,27,Terrell Owens,36.0,14.0,16,6,54,1,55,829,15.1,5,11.2,179.3,BUF
2009,28,Santana Moss,30.0,9.0,16,2,8,0,70,902,12.9,3,11.2,179.0,WAS
2009,29,Austin Collie,24.0,1.0,16,2,1,0,60,676,11.3,7,10.6,169.7,IND
2009,30,Mario Manningham,23.0,2.0,14,0,0,0,57,822,14.4,5,12.1,169.2,NYG
2009,31,Davone Bess,24.0,2.0,16,2,11,0,76,758,10.0,2,10.3,164.9,MIA
2009,32,Jerricho Cotchery,27.0,6.0,14,2,7,1,57,821,14.4,3,11.7,163.8,NYJ
2009,33,Hakeem Nicks,21.0,1.0,14,2,8,0,47,790,16.8,6,11.6,162.8,NYG
2009,34,Nate Burleson,28.0,7.0,13,2,4,0,63,812,12.9,3,12.5,162.6,SEA
2009,35,Mike Wallace,23.0,1.0,16,5,48,0,39,756,19.4,6,9.7,155.4,PIT
2009,36,Jeremy Maclin,21.0,1.0,13,2,-7,0,55,762,13.9,4,11.9,154.5,PHI
2009,37,Devin Hester,27.0,4.0,13,6,-1,0,57,757,13.3,3,11.6,150.6,CHI
2009,38,Steve Breaston,26.0,3.0,14,2,44,0,55,712,12.9,3,10.6,148.6,ARI
2009,39,Pierre Garcon,23.0,2.0,14,2,10,0,47,765,16.3,4,10.6,148.5,IND
2009,40,Chris Chambers,31.0,9.0,16,0,0,0,45,730,16.2,5,9.2,148.0,
2009,41,Lee Evans,28.0,6.0,16,0,0,0,44,612,13.9,7,9.2,147.2,BUF
2009,42,Devery Henderson,27.0,6.0,16,4,13,0,51,804,15.8,2,9.0,144.7,NO
2009,43,Nate Washington,26.0,5.0,16,2,15,0,47,569,12.1,6,8.8,141.4,TEN
2009,44,Bernard Berrian,29.0,6.0,16,0,0,0,55,618,11.2,4,8.8,140.8,MIN
2009,45,Roy Williams,28.0,6.0,15,0,0,0,38,596,15.7,7,9.3,139.6,DAL
2009,46,Jabar Gaffney,29.0,8.0,16,0,0,0,54,732,13.6,2,8.7,139.2,DEN
2009,47,Donnie Avery,25.0,2.0,16,4,30,0,47,589,12.5,5,8.7,138.9,STL
2009,48,Earl Bennett,22.0,2.0,16,0,0,0,54,717,13.3,2,8.6,137.7,CHI
2009,49,Braylon Edwards,26.0,5.0,16,0,0,0,45,680,15.1,4,8.6,137.0,
2009,50,Patrick Crayton,30.0,6.0,16,4,28,0,37,622,16.8,5,8.2,132.0,DAL
2009,51,Kenny Britt,21.0,1.0,15,0,0,0,42,701,16.7,3,8.7,130.1,TEN
2009,52,Dwayne Bowe,25.0,3.0,11,0,0,0,47,589,12.5,4,11.8,129.9,KC
2009,53,Josh Morgan,24.0,2.0,15,5,61,0,52,527,10.1,3,8.6,128.8,SF
2009,54,Kevin Walter,28.0,7.0,14,4,26,0,53,611,11.5,2,9.2,128.7,HOU
2009,55,Malcom Floyd,28.0,6.0,16,0,0,0,45,776,17.2,1,8.0,128.6,SD
2009,56,Johnny Knox,23.0,1.0,15,0,0,0,45,527,11.7,5,8.5,127.7,CHI
2009,57,Laveranues Coles,32.0,10.0,15,2,10,0,43,514,12.0,5,8.4,125.4,CIN
2009,58,Torry Holt,33.0,11.0,15,0,0,0,51,722,14.2,0,8.2,123.2,JAX
2009,59,Antonio Bryant,28.0,8.0,13,0,0,0,39,600,15.4,4,9.5,123.0,TB
2009,60,Michael Crabtree,22.0,1.0,11,0,0,0,48,625,13.0,2,11.1,122.5,SF
2009,61,Michael Jenkins,27.0,6.0,15,0,0,0,50,635,12.7,1,8.0,119.5,ATL
2009,62,Jason Avant,26.0,4.0,16,0,0,0,41,587,14.3,3,7.4,117.7,PHI
2009,63,Muhsin Muhammad,36.0,14.0,14,0,0,0,53,581,11.0,1,8.4,117.1,CAR
2009,64,Andre Caldwell,24.0,2.0,16,3,22,0,51,432,8.5,3,7.2,114.4,CIN
2009,65,Mohamed Massaquoi,23.0,1.0,16,1,-3,0,34,624,18.4,3,7.1,114.1,CLE
2009,66,Louis Murphy,22.0,1.0,16,6,31,0,34,521,15.3,4,7.1,113.2,OAK
2009,67,Jacoby Jones,25.0,3.0,13,3,22,0,27,437,16.2,6,8.4,108.9,HOU
2009,68,Brian Hartline,23.0,1.0,15,4,29,1,31,506,16.3,3,7.2,108.5,MIA
2009,69,Mike Thomas,22.0,1.0,14,11,85,0,48,453,9.4,1,7.7,107.8,JAX
2009,70,James Jones,25.0,3.0,16,0,0,0,32,440,13.8,5,6.6,106.0,GB
2009,71,Greg Camarillo,27.0,4.0,16,0,0,0,50,552,11.0,0,6.6,105.2,MIA
2009,72,Antwaan Randle El,30.0,8.0,16,0,0,0,50,530,10.6,0,6.4,103.0,WAS
2009,73,Deion Branch,30.0,8.0,14,1,-8,0,45,437,9.7,2,7.1,99.9,SEA
2009,74,Mark Clayton,27.0,5.0,13,4,28,0,34,480,14.1,2,7.4,96.8,BAL
2009,75,Bryant Johnson,28.0,7.0,16,0,0,0,36,426,11.8,3,6.0,96.6,DET
2009,76,Ted Ginn Jr,24.0,3.0,16,7,48,0,38,454,11.9,1,5.9,94.2,MIA
2009,77,Kelley Washington,30.0,7.0,15,1,1,0,34,431,12.7,2,5.9,89.2,BAL
2009,78,Bobby Wade,28.0,7.0,12,2,11,0,37,367,9.9,2,7.2,86.8,KC
2009,79,Justin Gage,28.0,7.0,12,0,0,0,28,383,13.7,3,7.0,84.3,TEN
2009,80,Josh Cribbs,26.0,5.0,16,55,381,1,20,135,6.8,1,5.1,82.3,CLE
2009,81,Danny Amendola,24.0,2.0,14,3,-2,0,43,326,7.6,1,5.8,81.4,STL
2009,82,Julian Edelman,23.0,1.0,10,2,5,0,37,359,9.7,1,7.9,79.4,NE
2009,83,Devin Aromashodu,25.0,4.0,7,0,0,0,24,298,12.4,4,11.1,77.8,CHI
2009,84,Chaz Schilens,24.0,2.0,8,0,0,0,29,365,12.6,2,9.7,77.5,OAK
2009,85,Brandon Stokley,33.0,11.0,11,0,0,0,19,327,17.2,4,6.9,75.7,DEN
2009,86,Devin Thomas,23.0,2.0,13,3,-2,0,25,325,13.0,3,5.8,75.3,WAS
2009,87,David Anderson,26.0,4.0,16,0,0,0,38,370,9.7,0,4.7,75.0,HOU
2009,88,Brandon Gibson,22.0,1.0,9,0,0,0,34,348,10.2,1,8.3,74.8,STL
2009,89,Dennis Northcutt,32.0,10.0,14,0,0,0,34,348,10.2,1,5.3,74.8,DET
2009,90,Chansi Stuckey,26.0,3.0,14,2,6,0,30,318,10.6,2,5.3,74.4,
2009,91,Eddie Royal,23.0,2.0,13,1,1,0,37,345,9.3,0,5.5,71.6,DEN
2009,92,Mark Bradley,27.0,5.0,12,2,20,0,24,320,13.3,2,5.9,71.0,KC
2009,93,Sammie Stroughter,23.0,1.0,13,0,0,0,31,334,10.8,1,5.4,70.4,TB
2009,94,Maurice Stovall,24.0,4.0,10,0,0,0,24,366,15.3,1,6.7,66.6,TB
2009,95,Jordy Nelson,24.0,2.0,12,0,0,0,22,320,14.5,2,5.5,66.0,GB
2009,96,Sam Aiken,29.0,7.0,10,0,0,0,20,326,16.3,2,6.5,64.6,NE
2009,97,Josh Reed,29.0,8.0,13,0,0,0,27,291,10.8,1,4.8,62.1,BUF
2009,98,Legedu Naanee,26.0,3.0,13,3,7,0,24,242,10.1,2,4.7,61.7,SD
2009,99,Malcolm Kelly,23.0,2.0,15,0,0,0,25,347,13.9,0,4.0,59.7,WAS
2009,100,Keenan Burton,25.0,2.0,9,0,0,0,25,253,10.1,0,5.6,50.3,STL
2009,101,Chris Henry,26.0,5.0,8,0,0,0,12,236,19.7,2,6.0,47.6,CIN
2009,102,Johnnie Lee Higgins,26.0,3.0,10,2,21,0,19,263,13.8,0,4.7,47.4,OAK
2009,103,Isaac Bruce,37.0,16.0,9,1,-8,0,21,264,12.6,0,5.2,46.6,SF
2009,104,Michael Clayton,27.0,6.0,12,0,0,0,16,230,14.4,1,3.8,45.0,TB
2009,105,Early Doucet,24.0,2.0,9,0,0,0,17,214,12.6,1,4.9,44.4,ARI
2009,106,Dwayne Jarrett,23.0,3.0,10,0,0,0,17,196,11.5,1,4.3,42.6,CAR
2009,107,Lance Moore,26.0,5.0,6,0,0,0,14,153,10.9,2,6.9,41.3,NO
2009,108,Brad Smith,26.0,4.0,10,18,207,1,7,63,9.0,0,4.1,41.1,NYJ
2009,109,Marty Booker,33.0,11.0,12,1,7,0,16,181,11.3,1,3.4,40.8,ATL
2009,110,Mike Furrey,32.0,7.0,10,0,0,0,23,170,7.4,0,4.0,40.0,CLE
2009,111,Domenik Hixon,25.0,4.0,11,0,0,0,15,187,12.5,1,3.6,39.7,NYG
2009,112,David Clowney,24.0,3.0,9,3,1,0,14,191,13.6,1,4.4,39.2,NYJ
2009,113,Lance Long,24.0,2.0,7,1,-1,0,20,178,8.9,0,5.4,37.7,KC
2009,114,Jerheme Urban,29.0,6.0,9,0,0,0,18,186,10.3,0,4.1,36.6,ARI
2009,115,Laurent Robinson,24.0,3.0,3,0,0,0,13,167,12.8,1,11.9,35.7,STL
2009,116,Deon Butler,23.0,1.0,13,0,0,0,15,175,11.7,0,2.5,32.5,SEA
2009,117,Jason Hill,24.0,3.0,10,0,0,0,9,90,10.0,2,3.0,30.0,SF
2009,118,Darrius Heyward-Bey,22.0,1.0,11,2,19,0,9,124,13.8,1,2.7,29.3,OAK
2009,119,Demetrius Williams,26.0,4.0,6,0,0,0,8,142,17.8,1,4.7,28.2,BAL
2009,120,Sam Hurd,24.0,4.0,6,0,0,0,7,121,17.3,1,4.2,25.1,DAL
2009,121,Reggie Brown,28.0,5.0,9,1,-3,0,9,155,17.2,0,2.7,24.2,PHI
2009,122,Derek Hagan,25.0,4.0,6,0,0,0,8,101,12.6,1,4.0,24.1,NYG
2009,123,Greg Lewis,29.0,7.0,7,0,0,0,8,96,12.0,1,3.4,23.6,MIN
2009,124,Brian Finneran,33.0,11.0,8,0,0,0,11,111,10.1,0,2.8,22.1,ATL
2009,125,Brandon Lloyd,28.0,7.0,2,0,0,0,8,117,14.6,0,9.8,19.7,DEN
2009,126,Lavelle Hawkins,23.0,2.0,6,0,0,0,7,110,15.7,0,3.0,18.0,TEN
2009,127,Nate Hughes,24.0,1.0,5,0,0,0,5,70,14.0,1,3.6,18.0,JAX
2009,128,Brian Robiskie,22.0,1.0,7,0,0,0,7,106,15.1,0,2.5,17.6,CLE
2009,129,Kevin Ogletree,22.0,1.0,6,1,6,0,7,96,13.7,0,2.9,17.2,DAL
2009,130,Todd Watkins,26.0,4.0,8,0,0,0,8,90,11.3,0,2.1,17.0,OAK
2009,131,Jarett Dillard,24.0,1.0,5,0,0,0,6,106,17.7,0,3.3,16.6,JAX
2009,132,Ruvell Martin,27.0,4.0,5,0,0,0,6,99,16.5,0,3.2,15.9,STL
2009,133,Kevin Curtis,31.0,7.0,3,0,0,0,6,77,12.8,0,4.6,13.7,PHI
2009,134,Joey Galloway,38.0,15.0,3,0,0,0,7,67,9.6,0,4.6,13.7,NE
2009,135,Brian Clark,26.0,4.0,8,0,0,0,6,65,10.8,0,1.6,12.5,TB
2009,136,Andre Davis,30.0,8.0,6,0,0,0,6,59,9.8,0,2.0,11.9,HOU
2009,137,Kenneth Moore,24.0,2.0,8,0,0,0,6,59,9.8,0,1.5,11.9,CAR
2009,138,Craig Davis,24.0,3.0,1,1,4,0,6,52,8.7,0,11.6,11.6,SD
2009,139,Derrick Williams,23.0,1.0,6,1,4,0,6,52,8.7,0,1.9,11.6,DET
2009,140,Bobby Engram,36.0,14.0,3,0,0,0,5,61,12.2,0,3.7,11.1,KC
2009,141,Terrance Copper,27.0,6.0,4,0,0,0,4,68,17.0,0,2.7,10.8,KC
2009,142,Eric Weems,24.0,2.0,6,8,53,0,3,13,4.3,0,1.6,9.6,ATL
2009,143,Quan Cosby,27.0,1.0,5,1,-2,0,4,55,13.8,0,1.9,9.3,CIN
2009,144,Arnaz Battle,29.0,7.0,4,0,0,0,5,40,8.0,0,2.2,9.0,SF
2009,145,Sinorice Moss,26.0,4.0,2,0,0,0,1,18,18.0,1,4.4,8.8,NYG
2009,146,Rashied Davis,30.0,5.0,5,0,0,0,5,35,7.0,0,1.7,8.5,CHI
2009,147,Hank Baskett,27.0,4.0,5,0,0,0,5,34,6.8,0,1.7,8.4,
2009,148,Ben Obomanu,26.0,4.0,5,0,0,0,4,41,10.3,0,1.6,8.1,SEA
2009,149,Marko Mitchell,24.0,1.0,4,0,0,0,4,32,8.0,0,1.8,7.2,WAS
2009,150,Roscoe Parrish,27.0,5.0,7,2,4,0,3,34,11.3,0,1.0,6.8,BUF
2009,151,Troy Williamson,26.0,5.0,2,0,0,0,3,34,11.3,0,3.2,6.4,JAX
2009,152,Quinten Lawrence,25.0,1.0,3,2,42,0,1,9,9.0,0,2.0,6.1,KC
2009,153,Wallace Wright,25.0,4.0,2,0,0,0,2,21,10.5,0,2.0,4.1,NYJ
2009,154,Steve Johnson,23.0,2.0,3,0,0,0,2,10,5.0,0,1.0,3.0,BUF
2009,155,Brandon Jones,27.0,5.0,3,0,0,0,1,18,18.0,0,0.9,2.8,SF
2009,156,Kassim Osgood,29.0,7.0,1,0,0,0,1,17,17.0,0,2.7,2.7,SD
2009,157,Ramses Barden,23.0,1.0,1,0,0,0,1,16,16.0,0,2.6,2.6,NYG
2009,158,Tyler Grisham,22.0,1.0,1,0,0,0,1,14,14.0,0,2.4,2.4,PIT
2009,159,James Hardy,24.0,2.0,1,0,0,0,1,9,9.0,0,1.9,1.9,BUF
2009,160,Jaymar Johnson,25.0,2.0,1,0,0,0,1,9,9.0,0,1.9,1.9,MIN
2009,161,Mark Jones,29.0,6.0,1,0,0,0,1,9,9.0,0,1.9,1.9,TEN
2009,162,Tim Carter,30.0,8.0,2,0,0,0,1,6,6.0,0,0.8,1.6,STL
2009,163,Charly Martin,25.0,1.0,2,0,0,0,1,6,6.0,0,0.8,1.6,CAR
2009,164,Courtney Roby,26.0,5.0,1,0,0,0,1,6,6.0,0,1.6,1.6,NO
2009,165,Yamon Figurs,26.0,3.0,2,1,-2,0,1,7,7.0,0,0.8,1.5,DET
2009,166,Jordan Kent,25.0,3.0,1,0,0,0,1,5,5.0,0,1.5,1.5,STL
2009,167,Isaiah Stanback,25.0,3.0,2,0,0,0,1,5,5.0,0,0.8,1.5,NE
2009,168,John Standeford,27.0,2.0,1,0,0,0,1,5,5.0,0,1.5,1.5,DET
2009,169,Limas Sweed,25.0,2.0,4,0,0,0,1,5,5.0,0,0.4,1.5,PIT
2009,170,Brandon Tate,22.0,1.0,2,1,11,0,0,0,,0,0.6,1.1,NE
2009,171,Matthew Slater,24.0,2.0,1,1,6,0,0,0,,0,0.6,0.6,NE
2009,172,Micheal Spurlock,26.0,4.0,1,1,3,0,0,0,,0,0.3,0.3,SF
2009,173,Sam Giguere,24.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,IND
2009,174,Sean Morey,33.0,6.0,1,0,0,0,0,0,,0,0.0,0.0,ARI
2009,175,Maurice Purify,23.0,2.0,1,0,0,0,0,0,,0,0.0,0.0,CIN
2009,176,Jerome Simpson,23.0,2.0,1,0,0,0,0,0,,0,0.0,0.0,CIN
2009,177,Justin Jenkins,29.0,3.0,1,1,-3,0,0,0,,0,-0.3,-0.3,BUF
2010,1,Roddy White,29.0,6.0,16,1,3,0,115,1389,12.1,10,19.6,314.2,ATL
2010,2,Brandon Lloyd,29.0,8.0,16,1,-18,0,77,1448,18.8,11,17.9,286.0,DEN
2010,3,Reggie Wayne,32.0,10.0,16,0,0,0,111,1355,12.2,6,17.7,282.5,IND
2010,4,Dwayne Bowe,26.0,4.0,16,1,4,0,72,1162,16.1,15,17.4,278.6,KC
2010,5,Greg Jennings,27.0,5.0,16,1,-1,0,76,1265,16.6,12,17.2,274.4,GB
2010,6,Calvin Johnson,25.0,4.0,15,4,32,0,77,1120,14.5,12,17.6,264.2,DET
2010,7,Andre Johnson,29.0,8.0,13,2,10,0,86,1216,14.1,8,19.7,256.6,HOU
2010,8,Hakeem Nicks,22.0,2.0,13,0,0,0,79,1052,13.3,11,19.2,250.2,NYG
2010,9,Mike Wallace,24.0,2.0,16,5,39,0,60,1257,21.0,10,15.6,249.6,PIT
2010,10,Steve Johnson,24.0,3.0,16,0,0,0,82,1073,13.1,10,15.6,249.3,BUF
2010,11,Santana Moss,31.0,10.0,16,5,-6,0,93,1115,12.0,6,15.0,239.9,WAS
2010,12,Larry Fitzgerald,27.0,7.0,16,0,0,0,90,1137,12.6,6,15.0,239.7,ARI
2010,13,Miles Austin,26.0,5.0,16,7,93,1,69,1041,15.1,7,14.4,230.4,DAL
2010,14,Jeremy Maclin,22.0,2.0,16,3,36,0,70,964,13.8,10,14.4,230.0,PHI
2010,15,Marques Colston,27.0,5.0,15,1,1,0,84,1022,12.2,7,15.2,228.3,NO
2010,16,Mike Williams,23.0,1.0,16,0,0,0,65,964,14.8,11,14.2,227.4,TB
2010,17,Terrell Owens,37.0,15.0,13,0,0,0,72,983,13.7,9,17.3,224.3,CIN
2010,18,Wes Welker,29.0,7.0,15,0,0,0,86,848,9.9,7,14.2,212.8,NE
2010,19,Mario Manningham,24.0,3.0,16,1,2,0,60,944,15.7,9,13.0,208.6,NYG
2010,20,Brandon Marshall,26.0,5.0,14,2,3,0,86,1014,11.8,3,14.7,205.7,MIA
2010,21,DeSean Jackson,24.0,3.0,14,16,104,1,47,1056,22.5,6,14.6,205.0,PHI
2010,22,Percy Harvin,22.0,2.0,14,18,107,1,71,868,12.2,5,14.6,204.5,MIN
2010,23,Davone Bess,25.0,3.0,16,1,0,0,80,817,10.2,5,12.0,191.7,MIA
